region,country,disease,prob,unknown1,unknown2,disease2,diseasename
eur,cyp,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,cyp,whs3_43,2.5156030277798e-05,10,397519,WHS3_43,Pertussis
eur,cyp,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,cyp,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,cyp,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,cyp,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,cyp,whs3_53,3.72534817370128e-06,7,1879019,WHS3_53,Mumps
eur,cyp,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,cyp,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,cyp,whs3_57,0,0,311852,WHS3_57,Rubella
eur,cyp,whs3_62,1.99017516858442e-05,18,904443,WHS3_62,Measles
eur,cze,tb_tot_newrel,7.30298213956132e-05,1265,17321691,TB_tot_newrel,Tuberculosis
eur,cze,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,cze,whs3_42,4.27277388480602e-05,1,23404,WHS3_42,Japanese encephalitis
eur,cze,whs3_43,0.00488530107994838,1942,397519,WHS3_43,Pertussis
eur,cze,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,cze,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,cze,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,cze,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,cze,whs3_53,0.0022937500898075,4310,1879019,WHS3_53,Mumps
eur,cze,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,cze,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,cze,whs3_57,0.000118646024396188,37,311852,WHS3_57,Rubella
eur,cze,whs3_62,2.43243631715874e-05,22,904443,WHS3_62,Measles
eur,deu,tb_tot_newrel,0.000618357641872263,10711,17321691,TB_tot_newrel,Tuberculosis
eur,deu,whs3_40,4.93169601025793e-06,4,811080,WHS3_40,Colera
eur,deu,whs3_41,0.00161225312374043,16,9924,WHS3_41,Diphtheria
eur,deu,whs3_45,1.43342664940821e-06,1,697629,WHS3_45,Leprosy
eur,deu,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,deu,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,deu,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,deu,whs3_62,0.00327383815232137,2961,904443,WHS3_62,Measles
eur,dnk,tb_tot_newrel,3.50427680530729e-05,607,17321691,TB_tot_newrel,Tuberculosis
eur,dnk,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,dnk,whs3_43,0.000581104299417135,231,397519,WHS3_43,Pertussis
eur,dnk,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,dnk,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,dnk,whs3_53,3.29959409670685e-05,62,1879019,WHS3_53,Mumps
eur,dnk,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,dnk,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,dnk,whs3_57,0,0,311852,WHS3_57,Rubella
eur,dnk,whs3_62,0.0001050370227864,95,904443,WHS3_62,Measles
eur,esp,tb_tot_newrel,0.00110312555512046,19108,17321691,TB_tot_newrel,Tuberculosis
eur,esp,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,esp,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,esp,whs3_43,0.0106158447772308,4220,397519,WHS3_43,Pertussis
eur,esp,whs3_45,3.87025195340217e-05,27,697629,WHS3_45,Leprosy
eur,esp,whs3_46,0.00071432653294474,25,34998,WHS3_46,Total tetanus
eur,esp,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,esp,whs3_50,0.000288683602771363,1,3464,WHS3_50,Yellow fever
eur,esp,whs3_53,0.00477270320310758,8968,1879019,WHS3_53,Mumps
eur,esp,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,esp,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,esp,whs3_57,0.0001891923091723,59,311852,WHS3_57,Rubella
eur,esp,whs3_62,0.00458293115210135,4145,904443,WHS3_62,Measles
eur,est,tb_tot_newrel,5.42672190607718e-05,940,17321691,TB_tot_newrel,Tuberculosis
eur,est,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,est,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,est,whs3_43,0.00604247847272709,2402,397519,WHS3_43,Pertussis
eur,est,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,est,whs3_46,5.71461226355792e-05,2,34998,WHS3_46,Total tetanus
eur,est,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,est,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,est,whs3_53,1.70301630797773e-05,32,1879019,WHS3_53,Mumps
eur,est,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,est,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,est,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
eur,est,whs3_62,7.73957010005053e-06,7,904443,WHS3_62,Measles
eur,fin,tb_tot_newrel,6.59866291345343e-05,1143,17321691,TB_tot_newrel,Tuberculosis
eur,fin,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,fin,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,fin,whs3_43,0.00291306830616901,1158,397519,WHS3_43,Pertussis
eur,fin,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,fin,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,fin,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,fin,whs3_53,4.25754076994432e-06,8,1879019,WHS3_53,Mumps
eur,fin,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,fin,whs3_57,6.41329861601016e-06,2,311852,WHS3_57,Rubella
eur,fin,whs3_62,3.75921976288169e-05,34,904443,WHS3_62,Measles
eur,fra,tb_tot_newrel,0.000325718776532845,5642,17321691,TB_tot_newrel,Tuberculosis
eur,fra,whs3_40,2.46584800512896e-06,2,811080,WHS3_40,Colera
eur,fra,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,fra,whs3_46,0.000885764900851477,31,34998,WHS3_46,Total tetanus
eur,fra,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,fra,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,fra,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,fra,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,fra,whs3_62,0.023813551544984,21538,904443,WHS3_62,Measles
eur,gbr,tb_tot_newrel,0.00127452914383474,22077,17321691,TB_tot_newrel,Tuberculosis
eur,gbr,whs3_40,5.91803521230951e-05,48,811080,WHS3_40,Colera
eur,gbr,whs3_41,0.000503829101168884,5,9924,WHS3_41,Diphtheria
eur,gbr,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,gbr,whs3_43,0.00655817709342195,2607,397519,WHS3_43,Pertussis
eur,gbr,whs3_45,1.72011197928985e-05,12,697629,WHS3_45,Leprosy
eur,gbr,whs3_46,0.000514315103720213,18,34998,WHS3_46,Total tetanus
eur,gbr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,gbr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,gbr,whs3_53,0.00846878078401549,15913,1879019,WHS3_53,Mumps
eur,gbr,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,gbr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,gbr,whs3_57,0.000185985659864295,58,311852,WHS3_57,Rubella
eur,gbr,whs3_62,0.00305934149526283,2767,904443,WHS3_62,Measles
eur,geo,tb_tot_newrel,0.000805521816547819,13953,17321691,TB_tot_newrel,Tuberculosis
eur,geo,whs3_41,0.000403063280935107,4,9924,WHS3_41,Diphtheria
eur,geo,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,geo,whs3_43,0.000533307841889318,212,397519,WHS3_43,Pertussis
eur,geo,whs3_46,0.000428595919766844,15,34998,WHS3_46,Total tetanus
eur,geo,whs3_48,1.52447546115116e-08,1,65596333,WHS3_48,Malaria
eur,geo,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,geo,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,geo,whs3_53,9.95200154974484e-05,187,1879019,WHS3_53,Mumps
eur,geo,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,geo,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,geo,whs3_57,0.000609263368520965,190,311852,WHS3_57,Rubella
eur,geo,whs3_62,0.000120516162986501,109,904443,WHS3_62,Measles
eur,grc,tb_tot_newrel,4.73972200520146e-05,821,17321691,TB_tot_newrel,Tuberculosis
eur,grc,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,grc,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,grc,whs3_43,0.000236466684611302,94,397519,WHS3_43,Pertussis
eur,grc,whs3_46,0.000514315103720213,18,34998,WHS3_46,Total tetanus
eur,grc,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,grc,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,grc,whs3_53,1.2772622309833e-05,24,1879019,WHS3_53,Mumps
eur,grc,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,grc,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,grc,whs3_57,1.28265972320203e-05,4,311852,WHS3_57,Rubella
eur,grc,whs3_62,0.000211179698444236,191,904443,WHS3_62,Measles
eur,hrv,tb_tot_newrel,0.00012348678890531,2139,17321691,TB_tot_newrel,Tuberculosis
eur,hrv,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,hrv,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,hrv,whs3_43,0.000618838344833832,246,397519,WHS3_43,Pertussis
eur,hrv,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,hrv,whs3_46,0.000428595919766844,15,34998,WHS3_46,Total tetanus
eur,hrv,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,hrv,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,hrv,whs3_53,9.52624747275041e-05,179,1879019,WHS3_53,Mumps
eur,hrv,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,hrv,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,hrv,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
eur,hrv,whs3_62,2.32187103001516e-05,21,904443,WHS3_62,Measles
eur,hun,tb_tot_newrel,0.000164995438378389,2858,17321691,TB_tot_newrel,Tuberculosis
eur,hun,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,hun,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,hun,whs3_43,0.000168545402861247,67,397519,WHS3_43,Pertussis
eur,hun,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,hun,whs3_46,0.000285730613177896,10,34998,WHS3_46,Total tetanus
eur,hun,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,hun,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,hun,whs3_53,5.3219259624304e-06,10,1879019,WHS3_53,Mumps
eur,hun,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,hun,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,hun,whs3_57,9.61994792401524e-06,3,311852,WHS3_57,Rubella
eur,hun,whs3_62,6.63391722861474e-06,6,904443,WHS3_62,Measles
eur,irl,tb_tot_newrel,5.42672190607718e-05,940,17321691,TB_tot_newrel,Tuberculosis
eur,irl,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,irl,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,irl,whs3_43,0.0010464908595564,416,397519,WHS3_43,Pertussis
eur,irl,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,irl,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,irl,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,irl,whs3_53,0.0022059383114274,4145,1879019,WHS3_53,Mumps
eur,irl,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,irl,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,irl,whs3_57,0.000185985659864295,58,311852,WHS3_57,Rubella
eur,irl,whs3_62,0.000986242361320724,892,904443,WHS3_62,Measles
eur,isl,tb_tot_newrel,2.36697444839537e-06,41,17321691,TB_tot_newrel,Tuberculosis
eur,isl,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,isl,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,isl,whs3_43,0,0,397519,WHS3_43,Pertussis
eur,isl,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,isl,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,isl,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,isl,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,isl,whs3_53,3.19315557745824e-06,6,1879019,WHS3_53,Mumps
eur,isl,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,isl,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,isl,whs3_57,0,0,311852,WHS3_57,Rubella
eur,isl,whs3_62,0,0,904443,WHS3_62,Measles
eur,isr,tb_tot_newrel,6.34464614338173e-05,1099,17321691,TB_tot_newrel,Tuberculosis
eur,isr,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,isr,whs3_43,0.0120019420455374,4771,397519,WHS3_43,Pertussis
eur,isr,whs3_45,4.30027994822463e-06,3,697629,WHS3_45,Leprosy
eur,isr,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,isr,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,isr,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,isr,whs3_53,0.00319262338486199,5999,1879019,WHS3_53,Mumps
eur,isr,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,isr,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,isr,whs3_57,2.56531944640406e-05,8,311852,WHS3_57,Rubella
eur,isr,whs3_62,0.000108353981400707,98,904443,WHS3_62,Measles
eur,ita,tb_tot_newrel,0.000340151547559646,5892,17321691,TB_tot_newrel,Tuberculosis
eur,ita,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,ita,whs3_43,0.00202254483433496,804,397519,WHS3_43,Pertussis
eur,ita,whs3_45,7.16713324704105e-06,5,697629,WHS3_45,Leprosy
eur,ita,whs3_46,0.00505743185324876,177,34998,WHS3_46,Total tetanus
eur,ita,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,ita,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,ita,whs3_53,0.00107769000739216,2025,1879019,WHS3_53,Mumps
eur,ita,whs3_55,0.0146341463414634,6,410,WHS3_55,Congenital Rubella Syndrome
eur,ita,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,ita,whs3_57,0.000759975885997204,237,311852,WHS3_57,Rubella
eur,ita,whs3_62,0.00653661977592839,5912,904443,WHS3_62,Measles
eur,kaz,tb_tot_newrel,0.00337524783232769,58465,17321691,TB_tot_newrel,Tuberculosis
eur,kaz,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,kaz,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,kaz,whs3_43,0.000352184423889173,140,397519,WHS3_43,Pertussis
eur,kaz,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
eur,kaz,whs3_49,0.000599520383693046,1,1668,WHS3_49,Poliomyelitis
eur,kaz,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,kaz,whs3_53,0.000140498845408162,264,1879019,WHS3_53,Mumps
eur,kaz,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,kaz,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,kaz,whs3_57,0.0021452483870554,669,311852,WHS3_57,Rubella
eur,kaz,whs3_62,0.000144840526158088,131,904443,WHS3_62,Measles
eur,kgz,tb_tot_newrel,0.00097831095128068,16946,17321691,TB_tot_newrel,Tuberculosis
eur,kgz,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,kgz,whs3_43,0.00103139724138972,410,397519,WHS3_43,Pertussis
eur,kgz,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,kgz,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,kgz,whs3_48,1.06713282280581e-07,7,65596333,WHS3_48,Malaria
eur,kgz,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,kgz,whs3_53,0.000455556862384042,856,1879019,WHS3_53,Mumps
eur,kgz,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,kgz,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,kgz,whs3_57,6.09263368520965e-05,19,311852,WHS3_57,Rubella
eur,kgz,whs3_62,0.000246560590330181,223,904443,WHS3_62,Measles
eur,ltu,tb_tot_newrel,0.00031117054333783,5390,17321691,TB_tot_newrel,Tuberculosis
eur,ltu,whs3_41,0.000100765820233777,1,9924,WHS3_41,Diphtheria
eur,ltu,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,ltu,whs3_43,0.000709400053833905,282,397519,WHS3_43,Pertussis
eur,ltu,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,ltu,whs3_46,0.000114292245271158,4,34998,WHS3_46,Total tetanus
eur,ltu,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,ltu,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,ltu,whs3_53,0.000119743334154684,225,1879019,WHS3_53,Mumps
eur,ltu,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,ltu,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,ltu,whs3_57,6.41329861601016e-06,2,311852,WHS3_57,Rubella
eur,ltu,whs3_62,9.95087584292211e-06,9,904443,WHS3_62,Measles
eur,lux,tb_tot_newrel,2.02058794375214e-06,35,17321691,TB_tot_newrel,Tuberculosis
eur,lux,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,lux,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,lux,whs3_43,1.2578015138899e-05,5,397519,WHS3_43,Pertussis
eur,lux,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,lux,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,lux,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,lux,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,lux,whs3_53,1.3304814906076e-05,25,1879019,WHS3_53,Mumps
eur,lux,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,lux,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,lux,whs3_57,0,0,311852,WHS3_57,Rubella
eur,lux,whs3_62,6.63391722861474e-06,6,904443,WHS3_62,Measles
eur,lva,tb_tot_newrel,0.000157490397444453,2728,17321691,TB_tot_newrel,Tuberculosis
eur,lva,whs3_41,0.00141072148327287,14,9924,WHS3_41,Diphtheria
eur,lva,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,lva,whs3_43,7.04368847778345e-05,28,397519,WHS3_43,Pertussis
eur,lva,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,lva,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,lva,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,lva,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,lva,whs3_53,7.45069634740255e-06,14,1879019,WHS3_53,Mumps
eur,lva,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,lva,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,lva,whs3_57,2.88598437720457e-05,9,311852,WHS3_57,Rubella
eur,lva,whs3_62,1.10565287143579e-06,1,904443,WHS3_62,Measles
eur,mco,tb_tot_newrel,5.77310841072041e-08,1,17321691,TB_tot_newrel,Tuberculosis
eur,mco,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,mda,tb_tot_newrel,0.000731856953227026,12677,17321691,TB_tot_newrel,Tuberculosis
eur,mda,whs3_41,0.000100765820233777,1,9924,WHS3_41,Diphtheria
eur,mda,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,mda,whs3_43,0.000452808545000365,180,397519,WHS3_43,Pertussis
eur,mda,whs3_46,5.71461226355792e-05,2,34998,WHS3_46,Total tetanus
eur,mda,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,mda,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,mda,whs3_53,0.00030813951322472,579,1879019,WHS3_53,Mumps
eur,mda,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,mda,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,mda,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
eur,mda,whs3_62,0,0,904443,WHS3_62,Measles
eur,mkd,tb_tot_newrel,6.74876373213216e-05,1169,17321691,TB_tot_newrel,Tuberculosis
eur,mkd,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,mkd,whs3_43,3.77340454166971e-05,15,397519,WHS3_43,Pertussis
eur,mkd,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
eur,mkd,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,mkd,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,mkd,whs3_53,0.00599940713744778,11273,1879019,WHS3_53,Mumps
eur,mkd,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,mkd,whs3_57,7.05462847761117e-05,22,311852,WHS3_57,Rubella
eur,mkd,whs3_62,0.00102051760033523,923,904443,WHS3_62,Measles
eur,mlt,tb_tot_newrel,4.79167998089794e-06,83,17321691,TB_tot_newrel,Tuberculosis
eur,mlt,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,mlt,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,mlt,whs3_43,2.5156030277798e-05,10,397519,WHS3_43,Pertussis
eur,mlt,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,mlt,whs3_46,0,0,34998,WHS3_46,Total tetanus
eur,mlt,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,mlt,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,mlt,whs3_53,1.59657778872912e-06,3,1879019,WHS3_53,Mumps
eur,mlt,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,mlt,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,mlt,whs3_57,3.20664930800508e-06,1,311852,WHS3_57,Rubella
eur,mlt,whs3_62,4.42261148574316e-06,4,904443,WHS3_62,Measles
eur,mne,tb_tot_newrel,1.9224451007699e-05,333,17321691,TB_tot_newrel,Tuberculosis
eur,mne,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,mne,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,mne,whs3_43,2.5156030277798e-05,10,397519,WHS3_43,Pertussis
eur,mne,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,mne,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
eur,mne,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,mne,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,mne,whs3_53,4.20432151032001e-05,79,1879019,WHS3_53,Mumps
eur,mne,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,mne,whs3_57,9.61994792401524e-06,3,311852,WHS3_57,Rubella
eur,mne,whs3_62,1.10565287143579e-05,10,904443,WHS3_62,Measles
eur,nld,tb_tot_newrel,0.000179543671573405,3110,17321691,TB_tot_newrel,Tuberculosis
eur,nld,whs3_41,0.000100765820233777,1,9924,WHS3_41,Diphtheria
eur,nld,whs3_43,0.0398471519600321,15840,397519,WHS3_43,Pertussis
eur,nld,whs3_46,0.000171438367906738,6,34998,WHS3_46,Total tetanus
eur,nld,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,nld,whs3_53,0.000662579782322584,1245,1879019,WHS3_53,Mumps
eur,nld,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,nld,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,nld,whs3_57,3.20664930800508e-05,10,311852,WHS3_57,Rubella
eur,nld,whs3_62,8.9557882586299e-05,81,904443,WHS3_62,Measles
eur,nor,tb_tot_newrel,3.07129367450326e-05,532,17321691,TB_tot_newrel,Tuberculosis
eur,nor,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,nor,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,nor,whs3_43,0.0322148123737482,12806,397519,WHS3_43,Pertussis
eur,nor,whs3_45,1.43342664940821e-06,1,697629,WHS3_45,Leprosy
eur,nor,whs3_46,2.85730613177896e-05,1,34998,WHS3_46,Total tetanus
eur,nor,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,nor,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,nor,whs3_53,2.12877038497216e-05,40,1879019,WHS3_53,Mumps
eur,nor,whs3_55,0,0,410,WHS3_55,Congenital Rubella Syndrome
eur,nor,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,nor,whs3_57,6.41329861601016e-06,2,311852,WHS3_57,Rubella
eur,nor,whs3_62,4.86487263431747e-05,44,904443,WHS3_62,Measles
eur,pol,tb_tot_newrel,0.00130431838323406,22593,17321691,TB_tot_newrel,Tuberculosis
eur,pol,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,pol,whs3_42,0,0,23404,WHS3_42,Japanese encephalitis
eur,pol,whs3_43,0.00919704466956296,3656,397519,WHS3_43,Pertussis
eur,pol,whs3_45,0,0,697629,WHS3_45,Leprosy
eur,pol,whs3_46,0.00100005714612264,35,34998,WHS3_46,Total tetanus
eur,pol,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,pol,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,pol,whs3_53,0.00303775533935527,5708,1879019,WHS3_53,Mumps
eur,pol,whs3_55,0.0048780487804878,2,410,WHS3_55,Congenital Rubella Syndrome
eur,pol,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,pol,whs3_57,0.0377807421469158,11782,311852,WHS3_57,Rubella
eur,pol,whs3_62,0.000141523567543781,128,904443,WHS3_62,Measles
eur,prt,tb_tot_newrel,0.000300778948198533,5210,17321691,TB_tot_newrel,Tuberculosis
eur,prt,whs3_41,0,0,9924,WHS3_41,Diphtheria
eur,prt,whs3_43,0.000286778745166898,114,397519,WHS3_43,Pertussis
eur,prt,whs3_45,3.4402239585797e-05,24,697629,WHS3_45,Leprosy
eur,prt,whs3_46,0.000257157551860106,9,34998,WHS3_46,Total tetanus
eur,prt,whs3_49,0,0,1668,WHS3_49,Poliomyelitis
eur,prt,whs3_50,0,0,3464,WHS3_50,Yellow fever
eur,prt,whs3_53,0.000227778431192021,428,1879019,WHS3_53,Mumps
eur,prt,whs3_55,0.0024390243902439,1,410,WHS3_55,Congenital Rubella Syndrome
eur,prt,whs3_56,0,0,13852,WHS3_56,Neonatal tetanus
eur,prt,whs3_57,9.61994792401524e-06,3,311852,WHS3_57,Rubella
eur,prt,whs3_62,1.10565287143579e-05,10,904443,WHS3_62,Measles
