"COUNTRY","REGION","GHO","probability","gho_country_count","disease_on_world_count","code","name"
"300","LSO","AFR","TB_tot_newrel",0.366899852109233,35319,17321691,"TB_tot_newrel","Tuberculosis"
"301","LSO","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"302","LSO","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"303","LSO","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"304","LSO","AFR","WHS3_45",0.00464277251113141,18,697629,"WHS3_45","Leprosy"
"305","LSO","AFR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"306","LSO","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"307","LSO","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"308","LSO","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"309","LSO","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"310","LSO","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"311","LSO","AFR","WHS3_57",0.0992451604530555,172,311852,"WHS3_57","Rubella"
"312","LSO","AFR","WHS3_62",0.52921221492658,2660,904443,"WHS3_62","Measles"
"313","MDG","AFR","TB_tot_newrel",0.00620164472513866,73209,17321691,"TB_tot_newrel","Tuberculosis"
"314","MDG","AFR","WHS3_41",0.000739291893676619,5,9924,"WHS3_41","Diphtheria"
"315","MDG","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"316","MDG","AFR","WHS3_43",0.00230334712945866,624,397519,"WHS3_43","Pertussis"
"317","MDG","AFR","WHS3_45",0.00982046480953101,4669,697629,"WHS3_45","Leprosy"
"318","MDG","AFR","WHS3_46",0.0396625474838165,946,34998,"WHS3_46","Total tetanus"
"319","MDG","AFR","WHS3_48",0.0143624124776222,642058,65596333,"WHS3_48","Malaria"
"320","MDG","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"321","MDG","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"322","MDG","AFR","WHS3_52",0.918504056406999,569,909,"WHS3_52","Plague"
"323","MDG","AFR","WHS3_53",9.37093164402928e-06,12,1879019,"WHS3_53","Mumps"
"324","MDG","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"325","MDG","AFR","WHS3_56",0.00582616663884742,55,13852,"WHS3_56","Neonatal tetanus"
"326","MDG","AFR","WHS3_57",0.00256907512733882,546,311852,"WHS3_57","Rubella"
"327","MDG","AFR","WHS3_62",1.62237592702841e-06,1,904443,"WHS3_62","Measles"
"328","MLI","AFR","TB_tot_newrel",0.0218374806404379,17330,17321691,"TB_tot_newrel","Tuberculosis"
"329","MLI","AFR","WHS3_40",0.0597425202176177,2220,811080,"WHS3_40","Colera"
"330","MLI","AFR","WHS3_45",0.029253736316137,935,697629,"WHS3_45","Leprosy"
"331","MLI","AFR","WHS3_46",0.0991626569703436,159,34998,"WHS3_46","Total tetanus"
"332","MLI","AFR","WHS3_47",0.248466513800664,1881,165240,"WHS3_47","Meningitis"
"333","MLI","AFR","WHS3_48",0.177859152104807,534517,65596333,"WHS3_48","Malaria"
"334","MLI","AFR","WHS3_49",0.143943114772819,11,1668,"WHS3_49","Poliomyelitis"
"335","MLI","AFR","WHS3_50",0.0441077001912513,7,3464,"WHS3_50","Yellow fever"
"336","MLI","AFR","WHS3_56",0.048847626720611,31,13852,"WHS3_56","Neonatal tetanus"
"337","MLI","AFR","WHS3_57",0.0137883389153973,197,311852,"WHS3_57","Rubella"
"338","MLI","AFR","WHS3_62",0.112991159349914,4682,904443,"WHS3_62","Measles"
"339","MOZ","AFR","TB_tot_newrel",0.0694521577564073,131406,17321691,"TB_tot_newrel","Tuberculosis"
"340","MOZ","AFR","WHS3_40",0.236563086553138,20958,811080,"WHS3_40","Colera"
"341","MOZ","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"342","MOZ","AFR","WHS3_45",0.0458652208337917,3495,697629,"WHS3_45","Leprosy"
"343","MOZ","AFR","WHS3_46",0.0264203752386977,101,34998,"WHS3_46","Total tetanus"
"344","MOZ","AFR","WHS3_48",0.470803255786289,3373325,65596333,"WHS3_48","Malaria"
"345","MOZ","AFR","WHS3_49",0.010977281057577,2,1668,"WHS3_49","Poliomyelitis"
"346","MOZ","AFR","WHS3_56",0.10574706788356,160,13852,"WHS3_56","Neonatal tetanus"
"347","MOZ","AFR","WHS3_57",0.00827868597081124,282,311852,"WHS3_57","Rubella"
"348","MOZ","AFR","WHS3_62",0.0258928689197276,2558,904443,"WHS3_62","Measles"
"349","MRT","AFR","TB_tot_newrel",0.0652740592004256,6877,17321691,"TB_tot_newrel","Tuberculosis"
"350","MRT","AFR","WHS3_40",0.00932451008206473,46,811080,"WHS3_40","Colera"
"351","MRT","AFR","WHS3_45",0.00801283638769368,34,697629,"WHS3_45","Leprosy"
"352","MRT","AFR","WHS3_46",0.00939547307965556,2,34998,"WHS3_46","Total tetanus"
"353","MRT","AFR","WHS3_47",0.0407944003888683,41,165240,"WHS3_47","Meningitis"
"354","MRT","AFR","WHS3_48",0.0146875696061612,5860,65596333,"WHS3_48","Malaria"
"355","MRT","AFR","WHS3_49",0.49283987835999,5,1668,"WHS3_49","Poliomyelitis"
"356","MRT","AFR","WHS3_56",0.0237382881058176,2,13852,"WHS3_56","Neonatal tetanus"
"357","MRT","AFR","WHS3_62",0.335932984789323,1848,904443,"WHS3_62","Measles"
"358","MUS","AFR","TB_tot_newrel",0.0311803486706598,351,17321691,"TB_tot_newrel","Tuberculosis"
"359","MUS","AFR","WHS3_41",0.775260017364778,5,9924,"WHS3_41","Diphtheria"
"360","MUS","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"361","MUS","AFR","WHS3_43",0.00774169829600905,2,397519,"WHS3_43","Pertussis"
"362","MUS","AFR","WHS3_45",0.00661699592103659,3,697629,"WHS3_45","Leprosy"
"363","MUS","AFR","WHS3_46",0.0879328008723705,2,34998,"WHS3_46","Total tetanus"
"364","MUS","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"365","MUS","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"366","MUS","AFR","WHS3_53",0.00245671185198065,3,1879019,"WHS3_53","Mumps"
"367","MUS","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"368","MUS","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"369","MUS","AFR","WHS3_57",0.0394734959523264,8,311852,"WHS3_57","Rubella"
"370","MUS","AFR","WHS3_62",0.0493379310708389,29,904443,"WHS3_62","Measles"
"371","MWI","AFR","TB_tot_newrel",0.0240697310134535,63127,17321691,"TB_tot_newrel","Tuberculosis"
"372","MWI","AFR","WHS3_40",0.0478073599081672,5871,811080,"WHS3_40","Colera"
"373","MWI","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"374","MWI","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"375","MWI","AFR","WHS3_45",0.0102245829595163,1080,697629,"WHS3_45","Leprosy"
"376","MWI","AFR","WHS3_46",0.00358555796108518,19,34998,"WHS3_46","Total tetanus"
"377","MWI","AFR","WHS3_48",0.0306586256069732,304499,65596333,"WHS3_48","Malaria"
"378","MWI","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"379","MWI","AFR","WHS3_56",0.00905915084623585,19,13852,"WHS3_56","Neonatal tetanus"
"380","MWI","AFR","WHS3_57",0.00737016284001057,348,311852,"WHS3_57","Rubella"
"381","MWI","AFR","WHS3_62",0.867224828864558,118759,904443,"WHS3_62","Measles"
"382","NAM","AFR","TB_tot_newrel",0.14420281358609,34067,17321691,"TB_tot_newrel","Tuberculosis"
"383","NAM","AFR","WHS3_40",0.0143735340599748,159,811080,"WHS3_40","Colera"
"384","NAM","AFR","WHS3_41",0.0147765609897667,2,9924,"WHS3_41","Diphtheria"
"385","NAM","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"386","NAM","AFR","WHS3_43",0.00295115637265025,16,397519,"WHS3_43","Pertussis"
"387","NAM","AFR","WHS3_45",0.00546523635460044,52,697629,"WHS3_45","Leprosy"
"388","NAM","AFR","WHS3_46",0.0628504162791207,30,34998,"WHS3_46","Total tetanus"
"389","NAM","AFR","WHS3_48",0.00326499203147225,2921,65596333,"WHS3_48","Malaria"
"390","NAM","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"391","NAM","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"392","NAM","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"393","NAM","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"394","NAM","AFR","WHS3_56",0.116450224074999,22,13852,"WHS3_56","Neonatal tetanus"
"395","NAM","AFR","WHS3_57",0.0444368638787021,189,311852,"WHS3_57","Rubella"
"396","NAM","AFR","WHS3_62",0.591228202372624,7293,904443,"WHS3_62","Measles"
"397","NER","AFR","TB_tot_newrel",0.0099722792529669,30359,17321691,"TB_tot_newrel","Tuberculosis"
"398","NER","AFR","WHS3_40",0.0163030810480347,2324,811080,"WHS3_40","Colera"
"399","NER","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"400","NER","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"401","NER","AFR","WHS3_43",0.0338795492047531,2367,397519,"WHS3_43","Pertussis"
"402","NER","AFR","WHS3_45",0.0111409809093852,1366,697629,"WHS3_45","Leprosy"
"403","NER","AFR","WHS3_46",0.0705575933546703,434,34998,"WHS3_46","Total tetanus"
"404","NER","AFR","WHS3_47",0.614329348212089,17841,165240,"WHS3_47","Meningitis"
"405","NER","AFR","WHS3_48",0.148377635867923,1710609,65596333,"WHS3_48","Malaria"
"406","NER","AFR","WHS3_49",0.0341115308521858,10,1668,"WHS3_49","Poliomyelitis"
"407","NER","AFR","WHS3_50",0.0328510585805115,20,3464,"WHS3_50","Yellow fever"
"408","NER","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"409","NER","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"410","NER","AFR","WHS3_56",0.0156087588184735,38,13852,"WHS3_56","Neonatal tetanus"
"411","NER","AFR","WHS3_57",0.000638582138690984,35,311852,"WHS3_57","Rubella"
"412","NER","AFR","WHS3_62",0.0122296017603156,1944,904443,"WHS3_62","Measles"
"413","NGA","AFR","TB_tot_newrel",0.0188921552229389,259488,17321691,"TB_tot_newrel","Tuberculosis"
"414","NGA","AFR","WHS3_40",0.057635488083258,37068,811080,"WHS3_40","Colera"
"415","NGA","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"416","NGA","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"417","NGA","AFR","WHS3_43",0.0357885597629839,11281,397519,"WHS3_43","Pertussis"
"418","NGA","AFR","WHS3_45",0.0147003392632243,8132,697629,"WHS3_45","Leprosy"
"419","NGA","AFR","WHS3_46",0.0112786111588408,313,34998,"WHS3_46","Total tetanus"
"420","NGA","AFR","WHS3_47",0.483953827847646,63411,165240,"WHS3_47","Meningitis"
"421","NGA","AFR","WHS3_48",0.0198219828562258,1031032,65596333,"WHS3_48","Malaria"
"422","NGA","AFR","WHS3_49",0.127774788796385,169,1668,"WHS3_49","Poliomyelitis"
"423","NGA","AFR","WHS3_50",0.140892409098295,387,3464,"WHS3_50","Yellow fever"
"424","NGA","AFR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"425","NGA","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"426","NGA","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"427","NGA","AFR","WHS3_56",0.0316826335734762,348,13852,"WHS3_56","Neonatal tetanus"
"428","NGA","AFR","WHS3_57",0.0176922895005805,4375,311852,"WHS3_57","Rubella"
"429","NGA","AFR","WHS3_62",0.0398869148361459,28606,904443,"WHS3_62","Measles"
"430","RWA","AFR","TB_tot_newrel",0.0464157301281226,20577,17321691,"TB_tot_newrel","Tuberculosis"
"431","RWA","AFR","WHS3_40",0.00322763581571061,67,811080,"WHS3_40","Colera"
"432","RWA","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"433","RWA","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"434","RWA","AFR","WHS3_45",0.00599283979303849,107,697629,"WHS3_45","Leprosy"
"435","RWA","AFR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"436","RWA","AFR","WHS3_48",0.921042659372429,1546272,65596333,"WHS3_48","Malaria"
"437","RWA","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"438","RWA","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"439","RWA","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"440","RWA","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"441","RWA","AFR","WHS3_57",0.0165386026579421,132,311852,"WHS3_57","Rubella"
"442","RWA","AFR","WHS3_62",0.00678253223275707,157,904443,"WHS3_62","Measles"
"443","SEN","AFR","TB_tot_newrel",0.0556937547905498,33222,17321691,"TB_tot_newrel","Tuberculosis"
"444","SEN","AFR","WHS3_40",0.000322218022813933,9,811080,"WHS3_40","Colera"
"445","SEN","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"446","SEN","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"447","SEN","AFR","WHS3_45",0.0112801734253217,271,697629,"WHS3_45","Leprosy"
"448","SEN","AFR","WHS3_46",0.150178014946411,181,34998,"WHS3_46","Total tetanus"
"449","SEN","AFR","WHS3_47",0.157106207123557,894,165240,"WHS3_47","Meningitis"
"450","SEN","AFR","WHS3_48",0.0734554823139905,165933,65596333,"WHS3_48","Malaria"
"451","SEN","AFR","WHS3_49",0.31336282247473,18,1668,"WHS3_49","Poliomyelitis"
"452","SEN","AFR","WHS3_50",0.0670630212840453,8,3464,"WHS3_50","Yellow fever"
"453","SEN","AFR","WHS3_56",0.102719904893415,49,13852,"WHS3_56","Neonatal tetanus"
"454","SEN","AFR","WHS3_57",0.0229064392761115,246,311852,"WHS3_57","Rubella"
"455","SEN","AFR","WHS3_62",0.0459119614490554,1430,904443,"WHS3_62","Measles"
"456","SLE","AFR","TB_tot_newrel",0.013804726462815,37117,17321691,"TB_tot_newrel","Tuberculosis"
"457","SLE","AFR","WHS3_43",0.000372747870067311,23,397519,"WHS3_43","Pertussis"
"458","SLE","AFR","WHS3_45",0.00779404926723083,844,697629,"WHS3_45","Leprosy"
"459","SLE","AFR","WHS3_46",0.0228256778767478,124,34998,"WHS3_46","Total tetanus"
"460","SLE","AFR","WHS3_48",0.218001241853676,2219695,65596333,"WHS3_48","Malaria"
"461","SLE","AFR","WHS3_49",0.00386232823900759,1,1668,"WHS3_49","Poliomyelitis"
"462","SLE","AFR","WHS3_50",0.676968913097558,364,3464,"WHS3_50","Yellow fever"
"463","SLE","AFR","WHS3_56",0.0339512370556252,73,13852,"WHS3_56","Neonatal tetanus"
"464","SLE","AFR","WHS3_57",0.00115687042619326,56,311852,"WHS3_57","Rubella"
"465","SLE","AFR","WHS3_62",0.0212622078510797,2985,904443,"WHS3_62","Measles"
"466","STP","AFR","TB_tot_newrel",0.0680863390156067,335,17321691,"TB_tot_newrel","Tuberculosis"
"467","STP","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"468","STP","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"469","STP","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"470","STP","AFR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"471","STP","AFR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"472","STP","AFR","WHS3_48",0.931913660984393,17364,65596333,"WHS3_48","Malaria"
"473","STP","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"474","STP","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"475","STP","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"476","STP","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"477","STP","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"478","STP","AFR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"479","STP","AFR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"480","SWZ","AFR","TB_tot_newrel",0.155329384284935,28476,17321691,"TB_tot_newrel","Tuberculosis"
"481","SWZ","AFR","WHS3_40",0.00221337414191737,19,811080,"WHS3_40","Colera"
"482","SWZ","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"483","SWZ","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"484","SWZ","AFR","WHS3_43",0.0014261272641133,6,397519,"WHS3_43","Pertussis"
"485","SWZ","AFR","WHS3_46",0.00539947695966489,2,34998,"WHS3_46","Total tetanus"
"486","SWZ","AFR","WHS3_48",0.00132949608438864,923,65596333,"WHS3_48","Malaria"
"487","SWZ","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"488","SWZ","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"489","SWZ","AFR","WHS3_53",0.722839048026872,14375,1879019,"WHS3_53","Mumps"
"490","SWZ","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"491","SWZ","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"492","SWZ","AFR","WHS3_57",0.0760484052582994,251,311852,"WHS3_57","Rubella"
"493","SWZ","AFR","WHS3_62",0.0354146879798093,339,904443,"WHS3_62","Measles"
"494","SYC","AFR","TB_tot_newrel",0.130003849623676,53,17321691,"TB_tot_newrel","Tuberculosis"
"495","SYC","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"496","SYC","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"497","SYC","AFR","WHS3_43",0.748188069707194,7,397519,"WHS3_43","Pertussis"
"498","SYC","AFR","WHS3_45",0.121808080669129,2,697629,"WHS3_45","Leprosy"
"499","SYC","AFR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"500","SYC","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"501","SYC","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"502","SYC","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"503","SYC","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"504","SYC","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"505","SYC","AFR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"506","SYC","AFR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"507","TCD","AFR","TB_tot_newrel",0.00479152528872543,28368,17321691,"TB_tot_newrel","Tuberculosis"
"508","TCD","AFR","WHS3_40",0.0625274119158711,17334,811080,"WHS3_40","Colera"
"509","TCD","AFR","WHS3_45",0.00366121363773538,873,697629,"WHS3_45","Leprosy"
"510","TCD","AFR","WHS3_46",0.0301786166542382,361,34998,"WHS3_46","Total tetanus"
"511","TCD","AFR","WHS3_47",0.253974692748417,14344,165240,"WHS3_47","Meningitis"
"512","TCD","AFR","WHS3_48",0.0170190206869572,381574,65596333,"WHS3_48","Malaria"
"513","TCD","AFR","WHS3_49",0.29117051532247,166,1668,"WHS3_49","Poliomyelitis"
"514","TCD","AFR","WHS3_50",0.17230093629102,204,3464,"WHS3_50","Yellow fever"
"515","TCD","AFR","WHS3_56",0.135177012634878,640,13852,"WHS3_56","Neonatal tetanus"
"516","TCD","AFR","WHS3_57",5.62908841479192e-05,6,311852,"WHS3_57","Rubella"
"517","TCD","AFR","WHS3_62",0.0291427639355385,9009,904443,"WHS3_62","Measles"
"518","TGO","AFR","TB_tot_newrel",0.01164313498001,8665,17321691,"TB_tot_newrel","Tuberculosis"
"519","TGO","AFR","WHS3_40",0.00637060875650305,222,811080,"WHS3_40","Colera"
"520","TGO","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"521","TGO","AFR","WHS3_43",0.00930959708544607,159,397519,"WHS3_43","Pertussis"
"522","TGO","AFR","WHS3_45",0.00540483127758882,162,697629,"WHS3_45","Leprosy"
"523","TGO","AFR","WHS3_46",0.0485479935489735,73,34998,"WHS3_46","Total tetanus"
"524","TGO","AFR","WHS3_47",0.217482222220767,1544,165240,"WHS3_47","Meningitis"
"525","TGO","AFR","WHS3_48",0.542130566661179,1527889,65596333,"WHS3_48","Malaria"
"526","TGO","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"527","TGO","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"528","TGO","AFR","WHS3_56",0.122659737094064,73,13852,"WHS3_56","Neonatal tetanus"
"529","TGO","AFR","WHS3_57",0.017613883581831,236,311852,"WHS3_57","Rubella"
"530","TGO","AFR","WHS3_62",0.0188374247936378,732,904443,"WHS3_62","Measles"
"531","TZA","AFR","TB_tot_newrel",0.205175782000284,181992,17321691,"TB_tot_newrel","Tuberculosis"
"532","TZA","AFR","WHS3_40",0.208072486041824,8642,811080,"WHS3_40","Colera"
"533","TZA","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"534","TZA","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"535","TZA","AFR","WHS3_45",0.140045791972062,5003,697629,"WHS3_45","Leprosy"
"536","TZA","AFR","WHS3_46",0.00613781147783388,11,34998,"WHS3_46","Total tetanus"
"537","TZA","AFR","WHS3_48",1.1908156019039e-05,40,65596333,"WHS3_48","Malaria"
"538","TZA","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"539","TZA","AFR","WHS3_52",0.343732174979466,16,909,"WHS3_52","Plague"
"540","TZA","AFR","WHS3_56",0.0155075892363002,11,13852,"WHS3_56","Neonatal tetanus"
"541","TZA","AFR","WHS3_57",0.00870422989928526,139,311852,"WHS3_57","Rubella"
"542","TZA","AFR","WHS3_62",0.0726122262369252,3363,904443,"WHS3_62","Measles"
"543","UGA","AFR","TB_tot_newrel",0.0283809813861958,130894,17321691,"TB_tot_newrel","Tuberculosis"
"544","UGA","AFR","WHS3_40",0.00507047193198385,1095,811080,"WHS3_40","Colera"
"545","UGA","AFR","WHS3_45",0.0055451162507131,1030,697629,"WHS3_45","Leprosy"
"546","UGA","AFR","WHS3_46",0.40231865425189,3749,34998,"WHS3_46","Total tetanus"
"547","UGA","AFR","WHS3_48",0.178315297166804,3114370,65596333,"WHS3_48","Malaria"
"548","UGA","AFR","WHS3_49",0.00450331063871473,2,1668,"WHS3_49","Poliomyelitis"
"549","UGA","AFR","WHS3_50",0.18648698166927,172,3464,"WHS3_50","Yellow fever"
"550","UGA","AFR","WHS3_56",0.123637528815028,456,13852,"WHS3_56","Neonatal tetanus"
"551","UGA","AFR","WHS3_57",0.0398877694314705,3312,311852,"WHS3_57","Rubella"
"552","UGA","AFR","WHS3_62",0.0258538884579305,6226,904443,"WHS3_62","Measles"
"553","ZAF","AFR","TB_tot_newrel",0.600296802656083,1058684,17321691,"TB_tot_newrel","Tuberculosis"
"554","ZAF","AFR","WHS3_40",0.127391958645488,10520,811080,"WHS3_40","Colera"
"555","ZAF","AFR","WHS3_41",0.000989699183549563,1,9924,"WHS3_41","Diphtheria"
"556","ZAF","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"557","ZAF","AFR","WHS3_43",0.00457092194095373,185,397519,"WHS3_43","Pertussis"
"558","ZAF","AFR","WHS3_46",0.000280638170682492,1,34998,"WHS3_46","Total tetanus"
"559","ZAF","AFR","WHS3_48",0.00247055399437506,16500,65596333,"WHS3_48","Malaria"
"560","ZAF","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"561","ZAF","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"562","ZAF","AFR","WHS3_56",0.00283620407090553,4,13852,"WHS3_56","Neonatal tetanus"
"563","ZAF","AFR","WHS3_57",0.196560214099585,6241,311852,"WHS3_57","Rubella"
"564","ZAF","AFR","WHS3_62",0.064603007238378,5949,904443,"WHS3_62","Measles"
"565","ZMB","AFR","TB_tot_newrel",0.144385019413057,132616,17321691,"TB_tot_newrel","Tuberculosis"
"566","ZMB","AFR","WHS3_40",0.117234557077089,5042,811080,"WHS3_40","Colera"
"567","ZMB","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"568","ZMB","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"569","ZMB","AFR","WHS3_43",0.0323076759948942,681,397519,"WHS3_43","Pertussis"
"570","ZMB","AFR","WHS3_45",0.0323312988638637,1196,697629,"WHS3_45","Leprosy"
"571","ZMB","AFR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"572","ZMB","AFR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"573","ZMB","AFR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"574","ZMB","AFR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"575","ZMB","AFR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"576","ZMB","AFR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"577","ZMB","AFR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"578","ZMB","AFR","WHS3_57",0.0687588222465243,1137,311852,"WHS3_57","Rubella"
"579","ZMB","AFR","WHS3_62",0.604982626404572,29014,904443,"WHS3_62","Measles"
"580","ZWE","AFR","TB_tot_newrel",0.0616418717316985,125584,17321691,"TB_tot_newrel","Tuberculosis"
"581","ZWE","AFR","WHS3_40",0.727207879507165,69373,811080,"WHS3_40","Colera"
"582","ZWE","AFR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"583","ZWE","AFR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"584","ZWE","AFR","WHS3_43",0,0,397519,"WHS3_43","Pertussis"
"585","ZWE","AFR","WHS3_45",0.000182809401195874,15,697629,"WHS3_45","Leprosy"
"586","ZWE","AFR","WHS3_46",0.00291520977763019,12,34998,"WHS3_46","Total tetanus"
"587","ZWE","AFR","WHS3_48",0.0885707546903169,683342,65596333,"WHS3_48","Malaria"
